y_fine,U_scaled
-343.1891270676881,0.99999999691029
-343.17912685576584,0.9999999969081823
-343.1691266438436,0.9999999969060734
-343.1591264319213,0.9999999969039631
-343.14912621999906,0.9999999969018514
-343.13912600807686,0.9999999968997383
-343.12912579615454,0.9999999968976239
-343.11912558423234,0.999999996895508
-343.1091253723101,0.9999999968933906
-343.09912516038776,0.999999996891272
-343.08912494846555,0.9999999968891521
-343.0791247365433,0.9999999968870306
-343.069124524621,0.9999999968849078
-343.05912431269877,0.9999999968827835
-343.0491241007765,0.9999999968806579
-343.0391238888543,0.9999999968785309
-343.029123676932,0.9999999968764024
-343.0191234650098,0.9999999968742725
-343.0091232530875,0.9999999968721415
-342.9991230411652,0.9999999968700088
-342.989122829243,0.9999999968678749
-342.97912261732074,0.9999999968657394
-342.9691224053984,0.9999999968636025
-342.9591221934762,0.9999999968614643
-342.94912198155396,0.9999999968593247
-342.93912176963175,0.9999999968571837
-342.92912155770944,0.9999999968550413
-342.91912134578723,0.9999999968528975
-342.90912113386497,0.9999999968507522
-342.89912092194265,0.9999999968486055
-342.88912071002045,0.9999999968464575
-342.8791204980982,0.999999996844308
-342.86912028617587,0.9999999968421571
-342.85912007425367,0.9999999968400047
-342.8491198623314,0.999999996837851
-342.8391196504092,0.999999996835696
-342.8291194384869,0.9999999968335394
-342.8191192265647,0.9999999968313814
-342.8091190146424,0.999999996829222
-342.7991188027201,0.9999999968270613
-342.7891185907979,0.9999999968248989
-342.77911837887564,0.9999999968227353
-342.76911816695343,0.9999999968205703
-342.7591179550311,0.9999999968184039
-342.74911774310885,0.999999996816236
-342.73911753118665,0.9999999968140665
-342.72911731926433,0.9999999968118958
-342.7191171073421,0.9999999968097237
-342.70911689541987,0.9999999968075501
-342.69911668349755,0.999999996805375
-342.68911647157535,0.9999999968031986
-342.6791162596531,0.9999999968010208
-342.6691160477309,0.9999999967988413
-342.65911583580856,0.9999999967966607
-342.6491156238863,0.9999999967944785
-342.6391154119641,0.999999996792295
-342.6291152000418,0.9999999967901099
-342.6191149881195,0.9999999967879234
-342.6091147761973,0.9999999967857354
-342.599114564275,0.999999996783546
-342.5891143523528,0.9999999967813553
-342.57911414043053,0.9999999967791631
-342.56911392850833,0.9999999967769695
-342.559113716586,0.9999999967747744
