y_wake,U_norm,kx_w
-89.77,0.9571800549059759,0.8977580121231116
-89.76,0.9571800549059759,0.8977580121231116
-89.75,0.9571800549059759,0.8977580121231116
-89.74,0.9571800549059759,0.8977580121231116
-89.73,0.9571800549059759,0.8977580121231116
-89.72,0.9571800549059759,0.8977580121231116
-89.71,0.9571800549059759,0.8977580121231116
-89.7,0.9571800549059759,0.8977580121231116
-89.69,0.9571800549059759,0.8977580121231116
-89.68,0.9571800549059759,0.8977580121231116
-89.67,0.9571800549059759,0.8977580121231116
-89.66,0.9571800549059759,0.8977580121231116
-89.65,0.9571800549059759,0.8977580121231116
-89.64,0.9571800549059759,0.8977580121231116
-89.63,0.9571800549059759,0.8977580121231116
-89.62,0.9571800549059759,0.8977580121231116
-89.61,0.9571800549059759,0.8977580121231116
-89.6,0.9571800549059759,0.8977580121231116
-89.59,0.9571800549059759,0.8977580121231116
-89.58,0.9571800549059759,0.8977580121231116
-89.57,0.9571800549059759,0.8977580121231116
-89.56,0.9571800549059759,0.8977580121231116
-89.55,0.9571800549059759,0.8977580121231116
-89.54,0.9571800549059759,0.8977580121231116
-89.53,0.9571800549059759,0.8977580121231116
-89.52,0.9571800549059759,0.8977580121231116
-89.51,0.9571800549059759,0.8977580121231116
-89.5,0.9571800549059759,0.8977580121231116
-89.49,0.9571800549059759,0.8977580121231116
-89.48,0.9571800549059759,0.8977580121231116
-89.47,0.9571800549059759,0.8977580121231116
-89.46,0.9571800549059759,0.8977580121231116
-89.45,0.9571800549059759,0.8977580121231116
-89.44,0.9571800549059759,0.8977580121231116
-89.43,0.9571800549059759,0.8977580121231116
-89.42,0.9571800549059759,0.8977580121231116
-89.41,0.9571800549059759,0.8977580121231116
-89.4,0.9571800549059759,0.8977580121231116
-89.39,0.9571800549059759,0.8977580121231116
-89.38,0.9571800549059759,0.8977580121231116
-89.37,0.9571800549059759,0.8977580121231116
-89.36,0.9571800549059759,0.8977580121231116
-89.35,0.9571800549059759,0.8977580121231116
-89.34,0.9571800549059759,0.8977580121231116
-89.33,0.9571800549059759,0.8977580121231116
-89.32,0.9571800549059759,0.8977580121231116
-89.31,0.9571800549059759,0.8977580121231116
-89.3,0.9571800549059759,0.8977580121231116
-89.29,0.9571800549059759,0.8977580121231116
-89.28,0.9571800549059759,0.8977580121231116
-89.27,0.9571800549059759,0.8977580121231116
-89.26,0.9571800549059759,0.8977580121231116
-89.25,0.9571800549059759,0.8977580121231116
-89.24,0.9571800549059759,0.8977580121231116
-89.23,0.9571800549059759,0.8977580121231116
-89.22,0.9571800549059759,0.8977580121231116
-89.21,0.9571800549059759,0.8977580121231116
-89.2,0.9571800549059759,0.8977580121231116
-89.19,0.9571800549059759,0.8977580121231116
-89.18,0.9571800549059759,0.8977580121231116
-89.17,0.9571800549059759,0.8977580121231116
-89.16,0.9571800549059759,0.8977580121231116
-89.15,0.9571800549059759,0.8977580121231116
-89.14,0.9571800549059759,0.8977580121231116
-89.13,0.9571800549059759,0.8977580121231116
-89.12,0.9571800549059759,0.8977580121231116
-89.11,0.9571800549059759,0.8977580121231116
-89.1,0.9571800549059759,0.8977580121231116
-89.09,0.9571800549059759,0.8977580121231116
-89.08,0.9571800549059759,0.8977580121231116
-89.07,0.9571800549059759,0.8977580121231116
-89.06,0.9571800549059759,0.8977580121231116
-89.05,0.9571800549059759,0.8977580121231116
-89.04,0.9571800549059759,0.8977580121231116
-89.03,0.9571800549059759,0.8977580121231116
-89.02,0.9571800549059759,0.8977580121231116
-89.01,0.9571800549059759,0.8977580121231116
-89.0,0.9571800549059759,0.8977580121231116
-88.99,0.9571800549059759,0.8977580121231116
-88.98,0.9571800549059759,0.8977580121231116
-88.97,0.9571800549059759,0.8977580121231116
-88.96,0.9571800549059759,0.8977580121231116
-88.95,0.9571800549059759,0.8977580121231116
-88.94,0.9571800549059759,0.8977580121231116
-88.93,0.9571800549059759,0.8977580121231116
-88.92,0.9571800549059759,0.8977580121231116
-88.91,0.9571800549059759,0.8977580121231116
-88.9,0.9571800549059759,0.8977580121231116
-88.89,0.9571800549059759,0.8977580121231116
-88.88,0.9571800549059759,0.8977580121231116
-88.87,0.9571800549059759,0.8977580121231116
-88.86,0.9571800549059759,0.8977580121231116
-88.85,0.9571800549059759,0.8977580121231116
-88.84,0.9571800549059759,0.8977580121231116
-88.83,0.9571800549059759,0.8977580121231116
-88.82,0.9571800549059759,0.8977580121231116
-88.81,0.9571800549059759,0.8977580121231116
-88.8,0.9571800549059759,0.8977580121231116
-88.79,0.9571800549059759,0.8977580121231116
-88.78,0.9571800549059759,0.8977580121231116
-88.77,0.9571800549059759,0.8977580121231116
-88.76,0.9571800549059759,0.8977580121231116
-88.75,0.9571800549059759,0.8977580121231116
-88.74,0.9571800549059759,0.8977580121231116
-88.73,0.9571800549059759,0.8977580121231116
-88.72,0.9571800549059759,0.8977580121231116
-88.71,0.9571800549059759,0.8977580121231116
-88.7,0.9571800549059759,0.8977580121231116
-88.69,0.9571800549059759,0.8977580121231116
-88.68,0.9571800549059759,0.8977580121231116
-88.67,0.9571800549059759,0.8977580121231116
-88.66,0.9571800549059759,0.8977580121231116
-88.65,0.9571800549059759,0.8977580121231116
-88.64,0.9571800549059759,0.8977580121231116
-88.63,0.9571800549059759,0.8977580121231116
-88.62,0.9571800549059759,0.8977580121231116
-88.61,0.9571800549059759,0.8977580121231116
-88.6,0.9571800549059759,0.8977580121231116
-88.59,0.9571800549059759,0.8977580121231116
-88.58,0.9571800549059759,0.8977580121231116
-88.57,0.9571800549059759,0.8977580121231116
-88.56,0.9571800549059759,0.8977580121231116
-88.55,0.9571800549059759,0.8977580121231116
-88.54,0.9571800549059759,0.8977580121231116
-88.53,0.9571800549059759,0.8977580121231116
-88.52,0.9571800549059759,0.8977580121231116
-88.51,0.9571800549059759,0.8977580121231116
-88.5,0.9571800549059759,0.8977580121231116
-88.49,0.9571800549059759,0.8977580121231116
-88.48,0.9571800549059759,0.8977580121231116
-88.47,0.9571800549059759,0.8977580121231116
-88.46,0.9571800549059759,0.8977580121231116
-88.45,0.9571800549059759,0.8977580121231116
-88.44,0.9571800549059759,0.8977580121231116
-88.43,0.9571800549059759,0.8977580121231116
-88.42,0.9571800549059759,0.8977580121231116
-88.41,0.9571800549059759,0.8977580121231116
-88.4,0.9571800549059759,0.8977580121231116
-88.39,0.9571800549059759,0.8977580121231116
-88.38,0.9571800549059759,0.8977580121231116
-88.37,0.9571800549059759,0.8977580121231116
-88.36,0.9571800549059759,0.8977580121231116
-88.35,0.9571800549059759,0.8977580121231116
-88.34,0.9571800549059759,0.8977580121231116
-88.33,0.9571800549059759,0.8977580121231116
-88.32,0.9571800549059759,0.8977580121231116
-88.31,0.9571800549059759,0.8977580121231116
-88.3,0.9571800549059759,0.8977580121231116
-88.29,0.9571800549059759,0.8977580121231116
-88.28,0.9571800549059759,0.8977580121231116
-88.27,0.9571800549059759,0.8977580121231116
-88.26,0.9571800549059759,0.8977580121231116
-88.25,0.9571800549059759,0.8977580121231116
-88.24,0.9571800549059759,0.8977580121231116
-88.23,0.9571800549059759,0.8977580121231116
-88.22,0.9571800549059759,0.8977580121231116
-88.21,0.9571800549059759,0.8977580121231116
-88.2,0.9571800549059759,0.8977580121231116
-88.19,0.9571800549059759,0.8977580121231116
-88.18,0.9571800549059759,0.8977580121231116
-88.17,0.9571800549059759,0.8977580121231116
-88.16,0.9571800549059759,0.8977580121231116
-88.15,0.9571800549059759,0.8977580121231116
-88.14,0.9571800549059759,0.8977580121231116
-88.13,0.9571800549059759,0.8977580121231116
-88.12,0.9571800549059759,0.8977580121231116
-88.11,0.9571800549059759,0.8977580121231116
-88.1,0.9571800549059759,0.8977580121231116
-88.09,0.9571800549059759,0.8977580121231116
-88.08,0.9571800549059759,0.8977580121231116
-88.07,0.9571800549059759,0.8977580121231116
-88.06,0.9571800549059759,0.8977580121231116
-88.05,0.9571800549059759,0.8977580121231116
-88.04,0.9571800549059759,0.8977580121231116
-88.03,0.9571800549059759,0.8977580121231116
-88.02,0.9571800549059759,0.8977580121231116
-88.01,0.9571800549059759,0.8977580121231116
-88.0,0.9571800549059759,0.8977580121231116
-87.99,0.9571800549059759,0.8977580121231116
-87.98,0.9571800549059759,0.8977580121231116
-87.97,0.9571800549059759,0.8977580121231116
-87.96,0.9571800549059759,0.8977580121231116
-87.95,0.9571800549059759,0.8977580121231116
-87.94,0.9571800549059759,0.8977580121231116
-87.93,0.9571800549059759,0.8977580121231116
-87.92,0.9571800549059759,0.8977580121231116
-87.91,0.9571800549059759,0.8977580121231116
-87.9,0.9571800549059759,0.8977580121231116
-87.89,0.9571800549059759,0.8977580121231116
-87.88,0.9571800549059759,0.8977580121231116
-87.87,0.9571800549059759,0.8977580121231116
-87.86,0.9571800549059759,0.8977580121231116
-87.85,0.9571800549059759,0.8977580121231116
-87.84,0.9571800549059759,0.8977580121231116
-87.83,0.9571800549059759,0.8977580121231116
-87.82,0.9571800549059759,0.8977580121231116
-87.81,0.9571800549059759,0.8977580121231116
-87.8,0.9571800549059759,0.8977580121231116
-87.79,0.9571800549059759,0.8977580121231116
-87.78,0.9571800549059759,0.8977580121231116
-87.77,0.9571800549059759,0.8977580121231116
-87.76,0.9571800549059759,0.8977580121231116
-87.75,0.9571800549059759,0.8977580121231116
-87.74,0.9571800549059759,0.8977580121231116
-87.73,0.9571800549059759,0.8977580121231116
-87.72,0.9571800549059759,0.8977580121231116
-87.71,0.9571800549059759,0.8977580121231116
-87.7,0.9571800549059759,0.8977580121231116
-87.69,0.9571800549059759,0.8977580121231116
-87.68,0.9571800549059759,0.8977580121231116
-87.67,0.9571800549059759,0.8977580121231116
-87.66,0.9571800549059759,0.8977580121231116
-87.65,0.9571800549059759,0.8977580121231116
-87.64,0.9571800549059759,0.8977580121231116
-87.63,0.9571800549059759,0.8977580121231116
-87.62,0.9571800549059759,0.8977580121231116
-87.61,0.9571800549059759,0.8977580121231116
-87.6,0.9571800549059759,0.8977580121231116
-87.59,0.9571800549059759,0.8977580121231116
-87.58,0.9571800549059759,0.8977580121231116
