y_fine,U_scaled
-7.91347624061279,0.9983148641360561
-7.818015033768756,0.9982815180559774
-7.72255382692472,0.9982476906918049
-7.627092620080686,0.998213379219407
-7.53163141323665,0.9981785808872241
-7.436170206392616,0.9981432930180482
-7.340708999548581,0.9981075130107856
-7.245247792704547,0.9980712383422009
-7.149786585860512,0.9980344665686405
-7.054325379016477,0.9979971953277342
-6.958864172172443,0.9979594223400753
-6.863402965328407,0.9979211454108746
-6.767941758484373,0.9978823624315911
-6.672480551640337,0.9978430713815343
-6.577019344796303,0.9978032703294393
-6.481558137952268,0.9977629574350131
-6.3860969311082325,0.9977221309504491
-6.290635724264198,0.9976807892219114
-6.195174517420164,0.9976389306909844
-6.099713310576128,0.9975965538960903
-6.004252103732094,0.9975536574738693
-5.90879089688806,0.9975102401605239
-5.813329690044025,0.9974663007931271
-5.7178684831999895,0.9974218383108887
-5.622407276355955,0.9973768517563846
-5.5269460695119195,0.997331340276743
-5.431484862667885,0.9972853031247899
-5.33602365582385,0.9972387396601512
-5.240562448979815,0.9971916493503098
-5.145101242135781,0.9971440317716194
-5.049640035291746,0.9970958866102698
-4.954178828447711,0.9970472136632085
-4.8587176216036765,0.9969980128390106
-4.763256414759641,0.996948284158704
-4.667795207915606,0.9968980277565425
-4.572334001071571,0.9968472438807293
-4.476872794227537,0.99679593289409
-4.381411587383502,0.996744095274693
-4.285950380539467,0.9966917316164186
-4.190489173695433,0.996638842629474
-4.095027966851397,0.9965854291408565
-3.9995667600073626,0.9965314920947599
-3.904105553163328,0.996477032552928
-3.8086443463192934,0.9964220516949535
-3.7131831394752584,0.9963665508185203
-3.6177219326312233,0.9963105313395891
-3.5222607257871887,0.9962539947925293
-3.4267995189431537,0.9961969428301914
-3.331338312099119,0.9961393772239251
-3.2358771052550845,0.9960812998635387
-3.1404158984110495,0.9960227127572014
-3.0449546915670145,0.9959636180312901
-2.94949348472298,0.9959040179301757
-2.854032277878945,0.9958439148159556
-2.75857107103491,0.9957833111681248
-2.663109864190875,0.9957222095831938
-2.5676486573468402,0.9956606127742458
-2.472187450502805,0.9955985235704381
-2.3767262436587715,0.9955359449164478
-2.2812650368147365,0.9954728798718586
-2.1858038299707014,0.9954093316104924
-2.090342623126667,0.995345303419685
-1.9948814162826318,0.9952807986995049
-1.8994202094385968,0.9952158209619185
-1.803959002594562,0.9951503738298989
-1.7084977957505272,0.995084461036481
-1.6130365889064922,0.995018086423762
-1.5175753820624573,0.9949512539418504
-1.4221141752184223,0.9948839676477601
-1.3266529683743875,0.9948162317042539
-1.2311917615303525,0.9947480503786352
-1.1357305546863188,0.9946794280414885
-1.040269347842284,0.9946103691653716
-0.944808140998249,0.994540878323457
-0.849346934154214,0.9944709601881252
-0.7538857273101791,0.994400619529513
-0.6584245204661443,0.9943298612140111
-0.5629633136221094,0.9942586902027205
-0.46750210677807447,0.9941871115498607
-0.37204089993403955,0.9941151304011365
-0.27657969309000463,0.9940427519920615
-0.18111848624596974,0.9939699816462395
-0.08565727940193484,0.9938968247736065
0.009803927442100076,0.9938232868686319
0.10526513428613385,0.9937493735084816
0.20072634113016874,0.9936750903511461
0.29618754797420366,0.993600443133529
0.3916487548182386,0.9935254376695024
0.48710996166227344,0.9934500798479302
0.5825711685063084,0.9933743756306553
0.6780323753503432,0.993298331050459
0.7734935821943781,0.9932219522089877
0.8689547890384131,0.9931452452746529
0.964415995882448,0.9930682164805018
1.059877202726483,0.9929908721220642
1.1553384095705177,0.9929132185551708
1.2507996164145516,0.9928352621937508
1.3462608232585864,0.9927570095076067
1.4417220301026215,0.9926784670201659
1.5371832369466563,0.9925996413062155
1.6326444437906913,0.992520538989616
1.728105650634726,0.9924411667409995
1.823566857478761,0.9923615312754512
1.919028064322796,0.9922816393501763
2.014489271166831,0.9922014977621549
2.1099504780108655,0.9921211133457819
2.2054116848549006,0.9920404929705002
2.3008728916989356,0.9919596435384218
2.3963340985429706,0.9918785719819411
2.4917953053870043,0.9917972852613423
2.5872565122310403,0.9917157903624005
2.682717719075074,0.9916340942939799
2.77817892591911,0.9915522040856258
2.873640132763144,0.9914701267851594
2.96910133960718,0.9913878694562674
3.0645625464512136,0.9913054391760966
3.1600237532952473,0.9912228430328465
3.2554849601392832,0.9911400881233682
3.3509461669833174,0.9910571815507654
3.4464073738273533,0.9909741304220026
3.541868580671387,0.9908909418455181
3.637329787515423,0.9908076229288468
3.7327909943594566,0.9907241807762504
3.828252201203493,0.9906406224863575
3.9237134080475267,0.9905569551498175
4.019174614891563,0.9904731858469622
4.114635821735597,0.9903893216454852
4.210097028579632,0.9903053695981331
4.305558235423666,0.9902213367404119
4.4010194422677,0.9901372300883121
4.496480649111736,0.9900530566360486
4.59194185595577,0.9899688233538206
4.687403062799806,0.9898845371855908
4.78286426964384,0.9898002050468835
4.878325476487876,0.9897158338226066
4.97378668333191,0.9896314303648935
5.069247890175945,0.9895470014909689
5.164709097019979,0.9894625539810391
5.260170303864015,0.9893780945762065
5.355631510708049,0.9892936299764106
5.451092717552085,0.9892091668383947
5.546553924396119,0.9891247117737004
5.642015131240153,0.9890402713466919
5.737476338084189,0.9889558520726061
5.832937544928223,0.9888714604156356
5.928398751772258,0.9887871027870407
6.023859958616292,0.9887027855432942
6.119321165460328,0.9886185149842559
6.214782372304362,0.9885342973513828
6.310243579148398,0.9884501388259708
6.405704785992432,0.9883660455274319
6.501165992836468,0.9882820235116061
6.596627199680501,0.9881980787691085
6.692088406524538,0.9881142172237126
6.787549613368571,0.9880304447307731
6.883010820212605,0.9879467670756815
6.978472027056641,0.9878631899723651
7.073933233900675,0.9877797190618214
7.169394440744711,0.9876963599106935
7.264855647588745,0.9876131180098853
7.360316854432781,0.987529998773217
7.455778061276814,0.9874470075361229
7.551239268120851,0.987364149554389
7.646700474964884,0.9872814300029354
7.742161681808921,0.9871988539746394
7.837622888652954,0.9871164264792031
7.933084095496991,0.9870341524420645
8.028545302341024,0.9869520367033541
8.124006509185058,0.9868700840168932
8.219467716029094,0.9867882990492415
8.314928922873127,0.986706686378788
8.410390129717165,0.9866252504948875
8.505851336561198,0.9865439957970462
8.601312543405234,0.986462926594152
8.696773750249267,0.9863820471037525
8.792234957093303,0.986301361451382
8.887696163937337,0.9862208736699349
8.983157370781374,0.986140587699088
9.078618577625408,0.9860605073847722
9.174079784469443,0.9859806364786918
9.269540991313477,0.9859009786378939
9.36500219815751,0.9858215374243869
9.460463405001546,0.9857423163048082
9.55592461184558,0.9856633186501425
9.651385818689617,0.985584547735489
9.74684702553365,0.98550600673988
9.842308232377686,0.9854276987461477
9.93776943922172,0.9853496267408433
10.033230646065755,0.9852717936142048
10.128691852909789,0.9851942021601753
10.224153059753826,0.9851168550764727
10.31961426659786,0.9850397549647075
10.415075473441894,0.9849629043305524
10.510536680285929,0.9848863055839612
10.605997887129963,0.9848099610394364
10.701459093974,0.9847338729163484
10.796920300818034,0.9846580433393022
10.89238150766207,0.9845824743385536
10.987842714506103,0.9845071678504741
11.083303921350138,0.9844321257180644
11.178765128194172,0.9843573496915144
11.27422633503821,0.9842828414288126
11.369687541882243,0.9842086024964001
11.465148748726278,0.9841346343698729
11.560609955570312,0.9840609384347282
11.656071162414346,0.9839875159871566
11.751532369258381,0.9839143682348789
11.846993576102415,0.9838414962980252
11.942454782946452,0.9837689012100583
12.037915989790486,0.983696583918738
12.133377196634521,0.9836245452871262
12.228838403478555,0.9835527860946336
12.32429961032259,0.983481307038103
12.419760817166626,0.983410108732933
12.515222024010662,0.9833391917142373
12.610683230854697,0.9832685564380406
12.70614443769873,0.9831982032825067
12.801605644542764,0.9831281325492046
12.897066851386798,0.9830583444644011
12.992528058230832,0.9829888391803887
13.08798926507487,0.9829196167768398
13.183450471918905,0.9828506772621901
13.278911678762938,0.9827820205750489
13.374372885606972,0.9827136465856325
13.469834092451011,0.9826455550972225
13.565295299295045,0.9825777458476459
13.660756506139078,0.9825102185107737
13.756217712983112,0.9824429726980398
13.85167891982715,0.9823760079599756
13.947140126671183,0.9823093237877603
14.042601333515217,0.982242919614783
14.13806254035925,0.9821767948182185
14.233523747203286,0.9821109487206103
14.328984954047323,0.9820453805914638
14.424446160891357,0.9819800896488438
14.51990736773539,0.9819150750609763
14.615368574579424,0.9818503359478532
14.710829781423463,0.981785871382837
14.806290988267497,0.9817216803942636
14.90175219511153,0.981657761967042
14.997213401955564,0.9815941150442488
15.092674608799603,0.9815307385287146
15.188135815643637,0.9814676312846027
15.28359702248767,0.9814047921389747
15.379058229331704,0.9813422198833459
15.474519436175738,0.981279913275223
15.569980643019775,0.9812178710396282
15.665441849863809,0.9811560918706022
15.760903056707843,0.9810945744326899
15.856364263551876,0.9810333173624015
15.951825470395915,0.9809723192696526
16.04728667723995,0.9809115787391768
16.142747884083985,0.9808510943319142
16.238209090928017,0.9807908645863692
16.333670297772056,0.9807308880199402
16.429131504616088,0.9806711631302167
16.524592711460123,0.9806116883962455
16.620053918304155,0.9805524622797614
16.71551512514819,0.980493483226384
16.81097633199223,0.9804347496667771
16.90643753883626,0.9803762600177727
17.001898745680297,0.9803180126834535
17.09735995252433,0.9802600060561998
17.192821159368368,0.9802022385176932
17.288282366212403,0.9801447084398809
17.383743573056435,0.9800874141858994
17.47920477990047,0.9800303541109535
17.574665986744506,0.9799735265631551
17.67012719358854,0.979916929884318
17.765588400432577,0.9798605624107107
17.86104960727661,0.9798044224737639
17.956510814120644,0.9797485084007361
18.05197202096468,0.9796928185153362
18.147433227808715,0.9796373511383015
18.242894434652747,0.9795821045879339
18.338355641496783,0.9795270771805937
18.433816848340822,0.9794722672311498
18.529278055184854,0.9794176730533903
18.62473926202889,0.9793632929603924
18.72020046887292,0.9793091252648495
18.81566167571696,0.9792551682793629
18.911122882560996,0.9792014203166938
19.006584089405028,0.9791478796899771
19.102045296249063,0.979094544712902
19.197506503093095,0.9790414136998571
19.292967709937134,0.9789884849660409
19.388428916781166,0.9789357568275442
19.4838901236252,0.9788832276013999
19.579351330469237,0.9788308956056048
19.674812537313272,0.978778759159117
19.770273744157308,0.9787268165818267
19.86573495100134,0.9786750661945047
19.961196157845375,0.9786235063187313
20.056657364689414,0.9785721352768046
20.152118571533446,0.9785209513916356
20.24757977837748,0.9784699529866246
20.343040985221513,0.9784191383855297
20.43850219206555,0.9783685059123227
20.533963398909588,0.978318053891039
20.62942460575362,0.9782677806456214
20.724885812597655,0.9782176844997611
20.820347019441687,0.97816776377674
20.915808226285726,0.9781180167992721
21.01126943312976,0.9780684418893515
21.106730639973794,0.9780190373681059
21.202191846817826,0.9779698015556605
21.297653053661865,0.9779207327710117
21.3931142605059,0.9778718293319153
21.488575467349932,0.9778230895547919
21.584036674193968,0.9777745117546491
21.679497881038,0.9777260942450248
21.77495908788204,0.9776778353379527
21.870420294726074,0.9776297333439548
21.965881501570106,0.9775817865720571
22.06134270841414,0.9775339933298375
22.15680391525818,0.9774863519235015
22.252265122102212,0.9774388606579928
22.347726328946248,0.9773915178371354
22.44318753579028,0.9773443217638131
22.53864874263432,0.9772972707401848
22.63410994947835,0.9772503630679384
22.729571156322386,0.9772035970485853
22.825032363166418,0.9771569709837922
22.920493570010454,0.9771104831757575
23.015954776854493,0.977064131927629
23.111415983698524,0.9770179155439624
23.20687719054256,0.9769718323312253
23.302338397386592,0.9769258805983434
23.39779960423063,0.9768800586572898
23.493260811074666,0.9768343648237197
23.5887220179187,0.9767887974176455
23.684183224762734,0.9767433547641572
23.77964443160677,0.9766980351941836
23.875105638450805,0.9766528370452956
23.97056684529484,0.9766077586625501
24.066028052138872,0.9765627983993724
24.161489258982908,0.9765179546184786
24.256950465826943,0.9764732256928321
24.35241167267098,0.976428610006638
24.44787287951501,0.9763841059563683
24.543334086359046,0.9763397119518193
24.638795293203085,0.9762954264171982
24.734256500047117,0.9762512477922357
24.829717706891152,0.9762071745333227
24.925178913735184,0.9761632051146698
25.020640120579223,0.9761193380294835
25.11610132742326,0.9760755717911591
25.21156253426729,0.9760319049344867
25.307023741111326,0.9759883360168644
25.402484947955358,0.9759448636195204
25.497946154799397,0.9759014863487346
25.59340736164343,0.9758582028370606
25.688868568487464,0.9758150117445427
25.7843297753315,0.9757719117599232
25.879790982175535,0.9757289016018384
25.97525218901957,0.9756859800199971
26.070713395863603,0.9756431457963377
26.16617460270764,0.9756003977461634
26.261635809551677,0.975557734719245
26.35709701639571,0.9755151556008934
26.452558223239745,0.9754726593129943
26.548019430083777,0.9754302448150011
26.643480636927812,0.9753879111048829
26.73894184377185,0.975345657220023
26.834403050615883,0.9753034822380648
26.92986425745992,0.9752613852776983
27.02532546430395,0.9752193654993866
27.12078667114799,0.975177422106027
27.21624787799202,0.9751355543435428
27.311709084836057,0.9750937615014028
27.40717029168009,0.975052042913064
27.502631498524128,0.9750103979563359
27.598092705368163,0.974968826053661
27.693553912212195,0.9749273266723109
27.78901511905623,0.9748858993244918
27.884476325900263,0.974844543567362
27.9799375327443,0.9748032590029523
28.075398739588337,0.9747620452779927
28.17085994643237,0.9747209020836415
28.266321153276404,0.974679829155113
28.361782360120444,0.9746388262712063
28.457243566964475,0.9745978932537304
28.55270477380851,0.9745570299668268
28.648165980652543,0.974516236316189
28.74362718749658,0.9744755122481769
28.839088394340614,0.9744348577488264
28.93454960118465,0.9743942728427587
29.03001080802868,0.9743537575919816
29.125472014872717,0.9743133120945927
29.220933221716756,0.9742729364833789
29.316394428560788,0.9742326309243181
29.411855635404823,0.9741923956149833
29.507316842248855,0.9741522307828504
29.602778049092894,0.9741121366835153
29.69823925593693,0.9740721135988197
29.79370046278096,0.9740321618348927
29.889161669624997,0.9739922817201079
29.98462287646903,0.9739524736029626
30.080084083313068,0.9739127378498835
30.175545290157103,0.9738730748429619
30.271006497001135,0.9738334849776242
30.36646770384517,0.9737939686602433
30.461928910689206,0.9737545263056964
30.55739011753324,0.9737151583348742
30.652851324377274,0.9736758651721482
30.74831253122131,0.9736366472428033
30.843773738065348,0.9735975049704404
30.93923494490938,0.9735584387743581
31.034696151753415,0.9735194490669189
31.130157358597447,0.9734805362509078
31.225618565441483,0.9734417007168915
31.321079772285522,0.9734029428405844
31.416540979129554,0.9733642629802303
31.51200218597359,0.9733256614740077
31.60746339281762,0.9732871386374662
31.70292459966166,0.9732486947610024
31.798385806505692,0.973210330107384
31.893847013349728,0.9731720449093286
31.989308220193763,0.9731338393671486
32.0847694270378,0.973095713646466
32.180230633881834,0.97305766787601
32.27569184072587,0.9730197021455023
32.3711530475699,0.9729818165036385
32.46661425441393,0.9729440109561749
32.562075461257976,0.9729062854641282
32.657536668102004,0.9728686399420928
32.75299787494604,0.9728310742566881
32.848459081790075,0.9727935882251388
32.94392028863411,0.9727561816139962
33.039381495478146,0.9727188541380084
33.13484270232218,0.9726816054591442
33.23030390916622,0.9726444351857776
33.32576511601025,0.9726073428720372
33.42122632285428,0.9725703280173285
33.516687529698316,0.9725333900660287
33.61214873654236,0.972496528407366
33.70760994338639,0.9724597423754796
33.80307115023042,0.9724230312496683
33.89853235707446,0.9723863942548304
33.993993563918494,0.9723498305620953
34.08945477076253,0.9723133392896501
34.18491597760656,0.9722769195037632
34.2803771844506,0.9722405702200028
34.375838391294636,0.9722042904046537
34.471299598138664,0.972168078976331
34.56676080498271,0.972131934807787
34.662222011826735,0.9720958567279135
34.75768321867077,0.9720598435239353
34.85314442551481,0.9720238939437909
34.94860563235884,0.9719880066986987
35.04406683920288,0.9719521804659037
35.139528046046905,0.9719164138915988
35.23498925289095,0.9718807055940166
35.33045045973498,0.9718450541666849
35.42591166657901,0.9718094581818388
35.521372873423054,0.9717739161939812
35.61683408026709,0.9717384267435867
35.71229528711112,0.9717029883609346
35.80775649395516,0.971667599570069
35.90321770079919,0.9716322588928682
35.998678907643225,0.9715969648532192
36.09414011448726,0.9715617159812835
36.189601321331295,0.9715265108178425
36.28506252817533,0.9714913479187111
36.38052373501936,0.9714562258592074
36.4759849418634,0.9714211432386654
36.57144614870744,0.971386098684975
