y_wake,U_norm,kx
0.52,0.8327914399528765,-0.5259179267237277
0.53,0.8327914399528765,-0.5259179267237277
0.54,0.8327914399528765,-0.5259179267237277
0.55,0.8327914399528765,-0.5259179267237277
0.56,0.8327914399528765,-0.5259179267237277
0.57,0.8327914399528765,-0.5259179267237277
0.58,0.8327914399528765,-0.5259179267237277
0.59,0.8327914399528765,-0.5259179267237277
0.6,0.8327914399528765,-0.5259179267237277
0.61,0.8327914399528765,-0.5259179267237277
0.62,0.8327914399528765,-0.5259179267237277
0.63,0.8327914399528765,-0.5259179267237277
0.64,0.8327914399528765,-0.5259179267237277
0.65,0.8327914399528765,-0.5259179267237277
0.66,0.8327914399528765,-0.5259179267237277
0.67,0.8327914399528765,-0.5259179267237277
0.68,0.8327914399528765,-0.5259179267237277
0.69,0.8327914399528765,-0.5259179267237277
0.7,0.8327914399528765,-0.5259179267237277
0.71,0.8327914399528765,-0.5259179267237277
0.72,0.8327914399528765,-0.5259179267237277
0.73,0.8327914399528765,-0.5259179267237277
0.74,0.8327914399528765,-0.5259179267237277
0.75,0.8327914399528765,-0.5259179267237277
0.76,0.8327914399528765,-0.5259179267237277
0.77,0.8327914399528765,-0.5259179267237277
0.78,0.8327914399528765,-0.5259179267237277
0.79,0.8327914399528765,-0.5259179267237277
0.8,0.8327914399528765,-0.5259179267237277
0.81,0.8327914399528765,-0.5259179267237277
0.82,0.8327914399528765,-0.5259179267237277
0.83,0.8327914399528765,-0.5259179267237277
0.84,0.8327914399528765,-0.5259179267237277
0.85,0.8327914399528765,-0.5259179267237277
0.86,0.8327914399528765,-0.5259179267237277
0.87,0.8327914399528765,-0.5259179267237277
0.88,0.8327914399528765,-0.5259179267237277
0.89,0.8327914399528765,-0.5259179267237277
0.9,0.8327914399528765,-0.5259179267237277
0.91,0.8327914399528765,-0.5259179267237277
0.92,0.8327914399528765,-0.5259179267237277
0.93,0.8327914399528765,-0.5259179267237277
0.94,0.8327914399528765,-0.5259179267237277
0.95,0.8327914399528765,-0.5259179267237277
0.96,0.8327914399528765,-0.5259179267237277
0.97,0.8327914399528765,-0.5259179267237277
0.98,0.8327914399528765,-0.5259179267237277
0.99,0.8327914399528765,-0.5259179267237277
1.0,0.8327914399528765,-0.5259179267237277
1.01,0.8327914399528765,-0.5259179267237277
1.02,0.8327914399528765,-0.5259179267237277
1.03,0.8327914399528765,-0.5259179267237277
1.04,0.8327914399528765,-0.5259179267237277
1.05,0.8327914399528765,-0.5259179267237277
1.06,0.8327914399528765,-0.5259179267237277
1.07,0.8327914399528765,-0.5259179267237277
1.08,0.8327914399528765,-0.5259179267237277
1.09,0.8327914399528765,-0.5259179267237277
1.1,0.8327914399528765,-0.5259179267237277
1.11,0.8327914399528765,-0.5259179267237277
1.12,0.8327914399528765,-0.5259179267237277
1.13,0.8327914399528765,-0.5259179267237277
1.14,0.8327914399528765,-0.5259179267237277
1.15,0.8327914399528765,-0.5259179267237277
1.16,0.8327914399528765,-0.5259179267237277
1.17,0.8327914399528765,-0.5259179267237277
1.18,0.8327914399528765,-0.5259179267237277
1.19,0.8327914399528765,-0.5259179267237277
1.2,0.8327914399528765,-0.5259179267237277
1.21,0.8327914399528765,-0.5259179267237277
1.22,0.8327914399528765,-0.5259179267237277
1.23,0.8327914399528765,-0.5259179267237277
1.24,0.8327914399528765,-0.5259179267237277
1.25,0.8327914399528765,-0.5259179267237277
1.26,0.8327914399528765,-0.5259179267237277
1.27,0.8327914399528765,-0.5259179267237277
1.28,0.8327914399528765,-0.5259179267237277
1.29,0.8327914399528765,-0.5259179267237277
1.3,0.8327914399528765,-0.5259179267237277
1.31,0.8327914399528765,-0.5259179267237277
1.32,0.8327914399528765,-0.5259179267237277
1.33,0.8327914399528765,-0.5259179267237277
1.34,0.8327914399528765,-0.5259179267237277
1.35,0.8327914399528765,-0.5259179267237277
1.36,0.8327914399528765,-0.5259179267237277
1.37,0.8327914399528765,-0.5259179267237277
1.38,0.8327914399528765,-0.5259179267237277
1.39,0.8327914399528765,-0.5259179267237277
1.4,0.8327914399528765,-0.5259179267237277
1.41,0.8327914399528765,-0.5259179267237277
1.42,0.8327914399528765,-0.5259179267237277
1.43,0.8327914399528765,-0.5259179267237277
1.44,0.8327914399528765,-0.5259179267237277
1.45,0.8327914399528765,-0.5259179267237277
1.46,0.8327914399528765,-0.5259179267237277
1.47,0.8327914399528765,-0.5259179267237277
1.48,0.8327914399528765,-0.5259179267237277
1.49,0.8327914399528765,-0.5259179267237277
1.5,0.8327914399528765,-0.5259179267237277
1.51,0.8327914399528765,-0.5259179267237277
1.52,0.8327914399528765,-0.5259179267237277
1.53,0.8327914399528765,-0.5259179267237277
1.54,0.8327914399528765,-0.5259179267237277
1.55,0.8327914399528765,-0.5259179267237277
1.56,0.8327914399528765,-0.5259179267237277
1.57,0.8327914399528765,-0.5259179267237277
1.58,0.8327914399528765,-0.5259179267237277
1.59,0.8327914399528765,-0.5259179267237277
1.6,0.8327914399528765,-0.5259179267237277
1.61,0.8327914399528765,-0.5259179267237277
1.62,0.8327914399528765,-0.5259179267237277
1.63,0.8327914399528765,-0.5259179267237277
1.64,0.8327914399528765,-0.5259179267237277
1.65,0.8327914399528765,-0.5259179267237277
1.66,0.8327914399528765,-0.5259179267237277
1.67,0.8327914399528765,-0.5259179267237277
1.68,0.8327914399528765,-0.5259179267237277
1.69,0.8327914399528765,-0.5259179267237277
1.7,0.8327914399528765,-0.5259179267237277
1.71,0.8327914399528765,-0.5259179267237277
1.72,0.8327914399528765,-0.5259179267237277
1.73,0.8327914399528765,-0.5259179267237277
1.74,0.8327914399528765,-0.5259179267237277
1.75,0.8327914399528765,-0.5259179267237277
1.76,0.8327914399528765,-0.5259179267237277
1.77,0.8327914399528765,-0.5259179267237277
1.78,0.8327914399528765,-0.5259179267237277
1.79,0.8327914399528765,-0.5259179267237277
1.8,0.8327914399528765,-0.5259179267237277
1.81,0.8327914399528765,-0.5259179267237277
1.82,0.8327914399528765,-0.5259179267237277
1.83,0.8327914399528765,-0.5259179267237277
1.84,0.8327914399528765,-0.5259179267237277
1.85,0.8327914399528765,-0.5259179267237277
1.86,0.8327914399528765,-0.5259179267237277
1.87,0.8327914399528765,-0.5259179267237277
1.88,0.8327914399528765,-0.5259179267237277
1.89,0.8327914399528765,-0.5259179267237277
1.9,0.8327914399528765,-0.5259179267237277
1.91,0.8327914399528765,-0.5259179267237277
1.92,0.8327914399528765,-0.5259179267237277
1.93,0.8327914399528765,-0.5259179267237277
1.94,0.8327914399528765,-0.5259179267237277
1.95,0.8327914399528765,-0.5259179267237277
1.96,0.8327914399528765,-0.5259179267237277
1.97,0.8327914399528765,-0.5259179267237277
1.98,0.8327914399528765,-0.5259179267237277
1.99,0.8327914399528765,-0.5259179267237277
2.0,0.8327914399528765,-0.5259179267237277
2.01,0.8327914399528765,-0.5259179267237277
2.02,0.8327914399528765,-0.5259179267237277
2.03,0.8327914399528765,-0.5259179267237277
2.04,0.8327914399528765,-0.5259179267237277
2.05,0.8327914399528765,-0.5259179267237277
2.06,0.8327914399528765,-0.5259179267237277
2.07,0.8327914399528765,-0.5259179267237277
2.08,0.8327914399528765,-0.5259179267237277
2.09,0.8327914399528765,-0.5259179267237277
2.1,0.8327914399528765,-0.5259179267237277
2.11,0.8327914399528765,-0.5259179267237277
2.12,0.8327914399528765,-0.5259179267237277
2.13,0.8327914399528765,-0.5259179267237277
2.14,0.8327914399528765,-0.5259179267237277
2.15,0.8327914399528765,-0.5259179267237277
2.16,0.8327914399528765,-0.5259179267237277
2.17,0.8327914399528765,-0.5259179267237277
2.18,0.8327914399528765,-0.5259179267237277
2.19,0.8327914399528765,-0.5259179267237277
2.2,0.8327914399528765,-0.5259179267237277
2.21,0.8327914399528765,-0.5259179267237277
2.22,0.8327914399528765,-0.5259179267237277
2.23,0.8327914399528765,-0.5259179267237277
2.24,0.8327914399528765,-0.5259179267237277
2.25,0.8327914399528765,-0.5259179267237277
2.26,0.8327914399528765,-0.5259179267237277
2.27,0.8327914399528765,-0.5259179267237277
2.28,0.8327914399528765,-0.5259179267237277
2.29,0.8327914399528765,-0.5259179267237277
2.3,0.8327914399528765,-0.5259179267237277
2.31,0.8327914399528765,-0.5259179267237277
2.32,0.8327914399528765,-0.5259179267237277
2.33,0.8327914399528765,-0.5259179267237277
2.34,0.8327914399528765,-0.5259179267237277
2.35,0.8327914399528765,-0.5259179267237277
2.36,0.8327914399528765,-0.5259179267237277
2.37,0.8327914399528765,-0.5259179267237277
2.38,0.8327914399528765,-0.5259179267237277
2.39,0.8327914399528765,-0.5259179267237277
2.4,0.8327914399528765,-0.5259179267237277
2.41,0.8327914399528765,-0.5259179267237277
2.42,0.8327914399528765,-0.5259179267237277
2.43,0.8327914399528765,-0.5259179267237277
2.44,0.8327914399528765,-0.5259179267237277
2.45,0.8327914399528765,-0.5259179267237277
2.46,0.8327914399528765,-0.5259179267237277
2.47,0.8327914399528765,-0.5259179267237277
2.48,0.8327914399528765,-0.5259179267237277
2.49,0.8327914399528765,-0.5259179267237277
2.5,0.8327914399528765,-0.5259179267237277
2.51,0.8327914399528765,-0.5259179267237277
2.52,0.8327914399528765,-0.5259179267237277
2.53,0.8327914399528765,-0.5259179267237277
2.54,0.8327914399528765,-0.5259179267237277
2.55,0.8327914399528765,-0.5259179267237277
2.56,0.8327914399528765,-0.5259179267237277
2.57,0.8327914399528765,-0.5259179267237277
2.58,0.8327914399528765,-0.5259179267237277
2.59,0.8327914399528765,-0.5259179267237277
2.6,0.8327914399528765,-0.5259179267237277
2.61,0.8327914399528765,-0.5259179267237277
2.62,0.8327914399528765,-0.5259179267237277
2.63,0.8327914399528765,-0.5259179267237277
2.64,0.8327914399528765,-0.5259179267237277
2.65,0.8327914399528765,-0.5259179267237277
2.66,0.8327914399528765,-0.5259179267237277
2.67,0.8327914399528765,-0.5259179267237277
2.68,0.8327914399528765,-0.5259179267237277
2.69,0.8327914399528765,-0.5259179267237277
2.7,0.8327914399528765,-0.5259179267237277
2.71,0.8327914399528765,-0.5259179267237277
2.72,0.8327914399528765,-0.5259179267237277
2.73,0.8327914399528765,-0.5259179267237277
2.74,0.8327914399528765,-0.5259179267237277
2.75,0.8327914399528765,-0.5259179267237277
2.76,0.8327914399528765,-0.5259179267237277
2.77,0.8327914399528765,-0.5259179267237277
2.78,0.8327914399528765,-0.5259179267237277
2.79,0.8327914399528765,-0.5259179267237277
2.8,0.8327914399528765,-0.5259179267237277
