y_fine,U_scaled
-168.189127067688,0.9999999869450393
-168.17912671071568,0.9999999869291699
-168.16912635374337,0.999999986913282
-168.1591259967711,0.9999999868973756
-168.1491256397988,0.9999999868814505
-168.1391252828265,0.9999999868655071
-168.1291249258542,0.9999999868495448
-168.11912456888192,0.9999999868335643
-168.10912421190963,0.999999986817565
-168.09912385493732,0.999999986801547
-168.089123497965,0.9999999867855104
-168.0791231409927,0.9999999867694551
-168.06912278402044,0.9999999867533811
-168.05912242704812,0.9999999867372884
-168.04912207007584,0.999999986721177
-168.03912171310353,0.9999999867050468
-168.0291213561312,0.9999999866888979
-168.01912099915896,0.99999998667273
-168.00912064218664,0.9999999866565435
-167.99912028521433,0.999999986640338
-167.98911992824205,0.9999999866241138
-167.97911957126976,0.9999999866078706
-167.96911921429745,0.9999999865916085
-167.95911885732517,0.9999999865753274
-167.94911850035285,0.9999999865590276
-167.93911814338054,0.9999999865427085
-167.92911778640828,0.9999999865263707
-167.91911742943597,0.9999999865100138
-167.90911707246366,0.9999999864936377
-167.89911671549137,0.9999999864772429
-167.8891163585191,0.9999999864608287
-167.87911600154678,0.9999999864443956
-167.8691156445745,0.9999999864279433
-167.85911528760218,0.9999999864114718
-167.84911493062987,0.9999999863949812
-167.8391145736576,0.9999999863784714
-167.8291142166853,0.9999999863619424
-167.81911385971299,0.9999999863453942
-167.8091135027407,0.9999999863288268
-167.79911314576842,0.9999999863122401
-167.78911278879613,0.9999999862956341
-167.77911243182382,0.9999999862790089
-167.7691120748515,0.9999999862623643
-167.7591117178792,0.9999999862457003
-167.74911136090694,0.9999999862290169
-167.73911100393462,0.9999999862123141
-167.72911064696234,0.9999999861955919
-167.71911028999003,0.9999999861788504
-167.70910993301771,0.9999999861620893
-167.69910957604546,0.9999999861453087
-167.68910921907315,0.9999999861285087
-167.67910886210083,0.9999999861116893
-167.66910850512852,0.9999999860948501
-167.65910814815626,0.9999999860779913
-167.64910779118395,0.9999999860611132
-167.63910743421167,0.9999999860442154
-167.62910707723935,0.9999999860272979
-167.61910672026704,0.9999999860103607
