y_wake,U_norm,kx_w
-80.29,0.9480283073273726,1.6058881835483458
-80.28,0.9480283073273726,1.6058881835483458
-80.27,0.9480283073273726,1.6058881835483458
-80.26,0.9480283073273726,1.6058881835483458
-80.25,0.9480283073273726,1.6058881835483458
-80.24,0.9480283073273726,1.6058881835483458
-80.23,0.9480283073273726,1.6058881835483458
-80.22,0.9480283073273726,1.6058881835483458
-80.21,0.9480283073273726,1.6058881835483458
-80.2,0.9480283073273726,1.6058881835483458
-80.19,0.9480283073273726,1.6058881835483458
-80.18,0.9480283073273726,1.6058881835483458
-80.17,0.9480283073273726,1.6058881835483458
-80.16,0.9480283073273726,1.6058881835483458
-80.15,0.9480283073273726,1.6058881835483458
-80.14,0.9480283073273726,1.6058881835483458
-80.13,0.9480283073273726,1.6058881835483458
-80.12,0.9480283073273726,1.6058881835483458
-80.11,0.9480283073273726,1.6058881835483458
-80.1,0.9480283073273726,1.6058881835483458
-80.09,0.9480283073273726,1.6058881835483458
-80.08,0.9480283073273726,1.6058881835483458
-80.07,0.9480283073273726,1.6058881835483458
-80.06,0.9480283073273726,1.6058881835483458
-80.05,0.9480283073273726,1.6058881835483458
-80.04,0.9480283073273726,1.6058881835483458
-80.03,0.9480283073273726,1.6058881835483458
-80.02,0.9480283073273726,1.6058881835483458
-80.01,0.9480283073273726,1.6058881835483458
-80.0,0.9480283073273726,1.6058881835483458
-79.99,0.9480283073273726,1.6058881835483458
-79.98,0.9480283073273726,1.6058881835483458
-79.97,0.9480283073273726,1.6058881835483458
-79.96,0.9480283073273726,1.6058881835483458
-79.95,0.9480283073273726,1.6058881835483458
-79.94,0.9480283073273726,1.6058881835483458
-79.93,0.9480283073273726,1.6058881835483458
-79.92,0.9480283073273726,1.6058881835483458
-79.91,0.9480283073273726,1.6058881835483458
-79.9,0.9480283073273726,1.6058881835483458
-79.89,0.9480283073273726,1.6058881835483458
-79.88,0.9480283073273726,1.6058881835483458
-79.87,0.9480283073273726,1.6058881835483458
-79.86,0.9480283073273726,1.6058881835483458
-79.85,0.9480283073273726,1.6058881835483458
-79.84,0.9480283073273726,1.6058881835483458
-79.83,0.9480283073273726,1.6058881835483458
-79.82,0.9480283073273726,1.6058881835483458
-79.81,0.9480283073273726,1.6058881835483458
-79.8,0.9480283073273726,1.6058881835483458
-79.79,0.9480283073273726,1.6058881835483458
-79.78,0.9480283073273726,1.6058881835483458
-79.77,0.9480283073273726,1.6058881835483458
-79.76,0.9480283073273726,1.6058881835483458
-79.75,0.9480283073273726,1.6058881835483458
-79.74,0.9480283073273726,1.6058881835483458
-79.73,0.9480283073273726,1.6058881835483458
-79.72,0.9480283073273726,1.6058881835483458
-79.71,0.9480283073273726,1.6058881835483458
-79.7,0.9480283073273726,1.6058881835483458
