y_wake,U_norm,kx_w
-108.4,0.9824753534232384,0.5420397099793081
-108.39,0.9824753534232384,0.5420397099793081
-108.38,0.9824753534232384,0.5420397099793081
-108.37,0.9824753534232384,0.5420397099793081
-108.36,0.9824753534232384,0.5420397099793081
-108.35,0.9824753534232384,0.5420397099793081
-108.34,0.9824753534232384,0.5420397099793081
-108.33,0.9824753534232384,0.5420397099793081
-108.32,0.9824753534232384,0.5420397099793081
-108.31,0.9824753534232384,0.5420397099793081
-108.3,0.9824753534232384,0.5420397099793081
-108.29,0.9824753534232384,0.5420397099793081
-108.28,0.9824753534232384,0.5420397099793081
-108.27,0.9824753534232384,0.5420397099793081
-108.26,0.9824753534232384,0.5420397099793081
-108.25,0.9824753534232384,0.5420397099793081
-108.24,0.9824753534232384,0.5420397099793081
-108.23,0.9824753534232384,0.5420397099793081
-108.22,0.9824753534232384,0.5420397099793081
-108.21,0.9824753534232384,0.5420397099793081
-108.2,0.9824753534232384,0.5420397099793081
-108.19,0.9824753534232384,0.5420397099793081
-108.18,0.9824753534232384,0.5420397099793081
-108.17,0.9824753534232384,0.5420397099793081
-108.16,0.9824753534232384,0.5420397099793081
-108.15,0.9824753534232384,0.5420397099793081
-108.14,0.9824753534232384,0.5420397099793081
-108.13,0.9824753534232384,0.5420397099793081
-108.12,0.9824753534232384,0.5420397099793081
-108.11,0.9824753534232384,0.5420397099793081
-108.1,0.9824753534232384,0.5420397099793081
-108.09,0.9824753534232384,0.5420397099793081
-108.08,0.9824753534232384,0.5420397099793081
-108.07,0.9824753534232384,0.5420397099793081
-108.06,0.9824753534232384,0.5420397099793081
-108.05,0.9824753534232384,0.5420397099793081
-108.04,0.9824753534232384,0.5420397099793081
-108.03,0.9824753534232384,0.5420397099793081
-108.02,0.9824753534232384,0.5420397099793081
-108.01,0.9824753534232384,0.5420397099793081
-108.0,0.9824753534232384,0.5420397099793081
-107.99,0.9824753534232384,0.5420397099793081
-107.98,0.9824753534232384,0.5420397099793081
-107.97,0.9824753534232384,0.5420397099793081
-107.96,0.9824753534232384,0.5420397099793081
-107.95,0.9824753534232384,0.5420397099793081
-107.94,0.9824753534232384,0.5420397099793081
-107.93,0.9824753534232384,0.5420397099793081
-107.92,0.9824753534232384,0.5420397099793081
-107.91,0.9824753534232384,0.5420397099793081
-107.9,0.9824753534232384,0.5420397099793081
-107.89,0.9824753534232384,0.5420397099793081
-107.88,0.9824753534232384,0.5420397099793081
-107.87,0.9824753534232384,0.5420397099793081
-107.86,0.9824753534232384,0.5420397099793081
-107.85,0.9824753534232384,0.5420397099793081
-107.84,0.9824753534232384,0.5420397099793081
-107.83,0.9824753534232384,0.5420397099793081
-107.82,0.9824753534232384,0.5420397099793081
-107.81,0.9824753534232384,0.5420397099793081
-107.8,0.9824753534232384,0.5420397099793081
-107.79,0.9824753534232384,0.5420397099793081
-107.78,0.9824753534232384,0.5420397099793081
-107.77,0.9824753534232384,0.5420397099793081
-107.76,0.9824753534232384,0.5420397099793081
-107.75,0.9824753534232384,0.5420397099793081
-107.74,0.9824753534232384,0.5420397099793081
-107.73,0.9824753534232384,0.5420397099793081
-107.72,0.9824753534232384,0.5420397099793081
-107.71,0.9824753534232384,0.5420397099793081
-107.7,0.9824753534232384,0.5420397099793081
-107.69,0.9824753534232384,0.5420397099793081
-107.68,0.9824753534232384,0.5420397099793081
-107.67,0.9824753534232384,0.5420397099793081
-107.66,0.9824753534232384,0.5420397099793081
-107.65,0.9824753534232384,0.5420397099793081
-107.64,0.9824753534232384,0.5420397099793081
-107.63,0.9824753534232384,0.5420397099793081
-107.62,0.9824753534232384,0.5420397099793081
-107.61,0.9824753534232384,0.5420397099793081
-107.6,0.9824753534232384,0.5420397099793081
-107.59,0.9824753534232384,0.5420397099793081
-107.58,0.9824753534232384,0.5420397099793081
-107.57,0.9824753534232384,0.5420397099793081
-107.56,0.9824753534232384,0.5420397099793081
-107.55,0.9824753534232384,0.5420397099793081
-107.54,0.9824753534232384,0.5420397099793081
-107.53,0.9824753534232384,0.5420397099793081
-107.52,0.9824753534232384,0.5420397099793081
-107.51,0.9824753534232384,0.5420397099793081
-107.5,0.9824753534232384,0.5420397099793081
-107.49,0.9824753534232384,0.5420397099793081
-107.48,0.9824753534232384,0.5420397099793081
-107.47,0.9824753534232384,0.5420397099793081
-107.46,0.9824753534232384,0.5420397099793081
-107.45,0.9824753534232384,0.5420397099793081
-107.44,0.9824753534232384,0.5420397099793081
-107.43,0.9824753534232384,0.5420397099793081
-107.42,0.9824753534232384,0.5420397099793081
-107.41,0.9824753534232384,0.5420397099793081
-107.4,0.9824753534232384,0.5420397099793081
-107.39,0.9824753534232384,0.5420397099793081
-107.38,0.9824753534232384,0.5420397099793081
-107.37,0.9824753534232384,0.5420397099793081
-107.36,0.9824753534232384,0.5420397099793081
-107.35,0.9824753534232384,0.5420397099793081
-107.34,0.9824753534232384,0.5420397099793081
-107.33,0.9824753534232384,0.5420397099793081
-107.32,0.9824753534232384,0.5420397099793081
-107.31,0.9824753534232384,0.5420397099793081
-107.3,0.9824753534232384,0.5420397099793081
-107.29,0.9824753534232384,0.5420397099793081
-107.28,0.9824753534232384,0.5420397099793081
-107.27,0.9824753534232384,0.5420397099793081
-107.26,0.9824753534232384,0.5420397099793081
-107.25,0.9824753534232384,0.5420397099793081
-107.24,0.9824753534232384,0.5420397099793081
-107.23,0.9824753534232384,0.5420397099793081
-107.22,0.9824753534232384,0.5420397099793081
-107.21,0.9824753534232384,0.5420397099793081
-107.2,0.9824753534232384,0.5420397099793081
-107.19,0.9824753534232384,0.5420397099793081
-107.18,0.9824753534232384,0.5420397099793081
-107.17,0.9824753534232384,0.5420397099793081
-107.16,0.9824753534232384,0.5420397099793081
-107.15,0.9824753534232384,0.5420397099793081
-107.14,0.9824753534232384,0.5420397099793081
-107.13,0.9824753534232384,0.5420397099793081
-107.12,0.9824753534232384,0.5420397099793081
-107.11,0.9824753534232384,0.5420397099793081
-107.1,0.9824753534232384,0.5420397099793081
-107.09,0.9824753534232384,0.5420397099793081
-107.08,0.9824753534232384,0.5420397099793081
-107.07,0.9824753534232384,0.5420397099793081
-107.06,0.9824753534232384,0.5420397099793081
-107.05,0.9824753534232384,0.5420397099793081
-107.04,0.9824753534232384,0.5420397099793081
-107.03,0.9824753534232384,0.5420397099793081
-107.02,0.9824753534232384,0.5420397099793081
-107.01,0.9824753534232384,0.5420397099793081
-107.0,0.9824753534232384,0.5420397099793081
-106.99,0.9824753534232384,0.5420397099793081
-106.98,0.9824753534232384,0.5420397099793081
-106.97,0.9824753534232384,0.5420397099793081
-106.96,0.9824753534232384,0.5420397099793081
-106.95,0.9824753534232384,0.5420397099793081
-106.94,0.9824753534232384,0.5420397099793081
-106.93,0.9824753534232384,0.5420397099793081
-106.92,0.9824753534232384,0.5420397099793081
-106.91,0.9824753534232384,0.5420397099793081
-106.9,0.9824753534232384,0.5420397099793081
-106.89,0.9824753534232384,0.5420397099793081
-106.88,0.9824753534232384,0.5420397099793081
-106.87,0.9824753534232384,0.5420397099793081
-106.86,0.9824753534232384,0.5420397099793081
-106.85,0.9824753534232384,0.5420397099793081
-106.84,0.9824753534232384,0.5420397099793081
-106.83,0.9824753534232384,0.5420397099793081
-106.82,0.9824753534232384,0.5420397099793081
-106.81,0.9824753534232384,0.5420397099793081
-106.8,0.9824753534232384,0.5420397099793081
-106.79,0.9824753534232384,0.5420397099793081
-106.78,0.9824753534232384,0.5420397099793081
-106.77,0.9824753534232384,0.5420397099793081
-106.76,0.9824753534232384,0.5420397099793081
-106.75,0.9824753534232384,0.5420397099793081
-106.74,0.9824753534232384,0.5420397099793081
-106.73,0.9824753534232384,0.5420397099793081
-106.72,0.9824753534232384,0.5420397099793081
-106.71,0.9824753534232384,0.5420397099793081
-106.7,0.9824753534232384,0.5420397099793081
-106.69,0.9824753534232384,0.5420397099793081
-106.68,0.9824753534232384,0.5420397099793081
-106.67,0.9824753534232384,0.5420397099793081
-106.66,0.9824753534232384,0.5420397099793081
-106.65,0.9824753534232384,0.5420397099793081
-106.64,0.9824753534232384,0.5420397099793081
-106.63,0.9824753534232384,0.5420397099793081
-106.62,0.9824753534232384,0.5420397099793081
-106.61,0.9824753534232384,0.5420397099793081
-106.6,0.9824753534232384,0.5420397099793081
-106.59,0.9824753534232384,0.5420397099793081
-106.58,0.9824753534232384,0.5420397099793081
