y_wake,U_norm
-32.96,0.9961161808227896
-32.95,0.9961161808227896
-32.94,0.9961161808227896
-32.93,0.9961161808227896
-32.92,0.9961161808227896
-32.91,0.9961161808227896
-32.9,0.9961161808227896
-32.89,0.9961161808227896
-32.88,0.9961161808227896
-32.87,0.9961161808227896
-32.86,0.9961161808227896
-32.85,0.9961161808227896
-32.84,0.9961161808227896
-32.83,0.9961161808227896
-32.82,0.9961161808227896
-32.81,0.9961161808227896
-32.8,0.9961161808227896
-32.79,0.9961161808227896
-32.78,0.9961161808227896
-32.77,0.9961161808227896
-32.76,0.9961161808227896
-32.75,0.9961161808227896
-32.74,0.9961161808227896
-32.73,0.9961161808227896
-32.72,0.9961161808227896
-32.71,0.9961161808227896
-32.7,0.9961161808227896
-32.69,0.9961161808227896
-32.68,0.9961161808227896
-32.67,0.9961161808227896
-32.66,0.9961161808227896
-32.65,0.9961161808227896
-32.64,0.9961161808227896
-32.63,0.9961161808227896
-32.62,0.9961161808227896
-32.61,0.9961161808227896
-32.6,0.9961161808227896
-32.59,0.9961161808227896
-32.58,0.9961161808227896
-32.57,0.9961161808227896
-32.56,0.9961161808227896
-32.55,0.9961161808227896
-32.54,0.9961161808227896
-32.53,0.9961161808227896
-32.52,0.9961161808227896
-32.51,0.9961161808227896
-32.5,0.9961161808227896
-32.49,0.9961161808227896
-32.48,0.9961161808227896
-32.47,0.9961161808227896
-32.46,0.9961161808227896
-32.45,0.9961161808227896
-32.44,0.9961161808227896
-32.43,0.9961161808227896
-32.42,0.9961161808227896
-32.41,0.9961161808227896
-32.4,0.9961161808227896
-32.39,0.9961161808227896
-32.38,0.9961161808227896
-32.37,0.9961161808227896
-32.36,0.9961161808227896
-32.35,0.9961161808227896
-32.34,0.9961161808227896
-32.33,0.9961161808227896
-32.32,0.9961161808227896
-32.31,0.9961161808227896
-32.3,0.9961161808227896
-32.29,0.9961161808227896
-32.28,0.9961161808227896
-32.27,0.9961161808227896
-32.26,0.9961161808227896
-32.25,0.9961161808227896
-32.24,0.9961161808227896
-32.23,0.9961161808227896
-32.22,0.9961161808227896
-32.21,0.9961161808227896
-32.2,0.9961161808227896
-32.19,0.9961161808227896
-32.18,0.9961161808227896
-32.17,0.9961161808227896
-32.16,0.9961161808227896
-32.15,0.9961161808227896
-32.14,0.9961161808227896
-32.13,0.9961161808227896
-32.12,0.9961161808227896
-32.11,0.9961161808227896
-32.1,0.9961161808227896
-32.09,0.9961161808227896
-32.08,0.9961161808227896
-32.07,0.9961161808227896
-32.06,0.9961161808227896
-32.05,0.9961161808227896
-32.04,0.9961161808227896
-32.03,0.9961161808227896
-32.02,0.9961161808227896
-32.01,0.9961161808227896
-32.0,0.9961161808227896
-31.99,0.9961161808227896
-31.98,0.9961161808227896
-31.97,0.9961161808227896
-31.96,0.9961161808227896
-31.95,0.9961161808227896
-31.94,0.9961161808227896
-31.93,0.9961161808227896
-31.92,0.9961161808227896
-31.91,0.9961161808227896
-31.9,0.9961161808227896
-31.89,0.9961161808227896
-31.88,0.9961161808227896
-31.87,0.9961161808227896
-31.86,0.9961161808227896
-31.85,0.9961161808227896
-31.84,0.9961161808227896
-31.83,0.9961161808227896
-31.82,0.9961161808227896
-31.81,0.9961161808227896
-31.8,0.9961161808227896
-31.79,0.9961161808227896
-31.78,0.9961161808227896
-31.77,0.9961161808227896
-31.76,0.9961161808227896
-31.75,0.9961161808227896
-31.74,0.9961161808227896
-31.73,0.9961161808227896
-31.72,0.9961161808227896
-31.71,0.9961161808227896
-31.7,0.9961161808227896
-31.69,0.9961161808227896
-31.68,0.9961161808227896
-31.67,0.9961161808227896
-31.66,0.9961161808227896
-31.65,0.9961161808227896
-31.64,0.9961161808227896
-31.63,0.9961161808227896
-31.62,0.9961161808227896
-31.61,0.9961161808227896
-31.6,0.9961161808227896
-31.59,0.9961161808227896
-31.58,0.9961161808227896
-31.57,0.9961161808227896
-31.56,0.9961161808227896
-31.55,0.9961161808227896
-31.54,0.9961161808227896
-31.53,0.9961161808227896
-31.52,0.9961161808227896
-31.51,0.9961161808227896
-31.5,0.9961161808227896
-31.49,0.9961161808227896
-31.48,0.9961161808227896
-31.47,0.9961161808227896
-31.46,0.9961161808227896
-31.45,0.9961161808227896
-31.44,0.9961161808227896
-31.43,0.9961161808227896
-31.42,0.9961161808227896
-31.41,0.9961161808227896
-31.4,0.9961161808227896
-31.39,0.9961161808227896
-31.38,0.9961161808227896
-31.37,0.9961161808227896
-31.36,0.9961161808227896
-31.35,0.9961161808227896
-31.34,0.9961161808227896
-31.33,0.9961161808227896
-31.32,0.9961161808227896
-31.31,0.9961161808227896
-31.3,0.9961161808227896
-31.29,0.9961161808227896
-31.28,0.9961161808227896
-31.27,0.9961161808227896
-31.26,0.9961161808227896
-31.25,0.9961161808227896
-31.24,0.9961161808227896
-31.23,0.9961161808227896
-31.22,0.9961161808227896
-31.21,0.9961161808227896
-31.2,0.9961161808227896
-31.19,0.9961161808227896
-31.18,0.9961161808227896
-31.17,0.9961161808227896
-31.16,0.9961161808227896
-31.15,0.9961161808227896
-31.14,0.9961161808227896
-31.13,0.9961161808227896
-31.12,0.9961161808227896
-31.11,0.9961161808227896
-31.1,0.9961161808227896
-31.09,0.9961161808227896
-31.08,0.9961161808227896
-31.07,0.9961161808227896
-31.06,0.9961161808227896
-31.05,0.9961161808227896
-31.04,0.9961161808227896
-31.03,0.9961161808227896
-31.02,0.9961161808227896
-31.01,0.9961161808227896
-31.0,0.9961161808227896
-30.99,0.9961161808227896
-30.98,0.9961161808227896
-30.97,0.9961161808227896
-30.96,0.9961161808227896
-30.95,0.9961161808227896
-30.94,0.9961161808227896
-30.93,0.9961161808227896
-30.92,0.9961161808227896
-30.91,0.9961161808227896
-30.9,0.9961161808227896
-30.89,0.9961161808227896
-30.88,0.9961161808227896
-30.87,0.9961161808227896
-30.86,0.9961161808227896
-30.85,0.9961161808227896
-30.84,0.9961161808227896
-30.83,0.9961161808227896
-30.82,0.9961161808227896
-30.81,0.9961161808227896
-30.8,0.9961161808227896
-30.79,0.9961161808227896
-30.78,0.9961161808227896
-30.77,0.9961161808227896
-30.76,0.9961161808227896
-30.75,0.9961161808227896
-30.74,0.9961161808227896
-30.73,0.9961161808227896
-30.72,0.9961161808227896
-30.71,0.9961161808227896
-30.7,0.9961161808227896
-30.69,0.9961161808227896
-30.68,0.9961161808227896
-30.67,0.9961161808227896
-30.66,0.9961161808227896
-30.65,0.9961161808227896
-30.64,0.9961161808227896
-30.63,0.9961161808227896
-30.62,0.9961161808227896
-30.61,0.9961161808227896
-30.6,0.9961161808227896
-30.59,0.9961161808227896
-30.58,0.9961161808227896
-30.57,0.9961161808227896
-30.56,0.9961161808227896
-30.55,0.9961161808227896
-30.54,0.9961161808227896
-30.53,0.9961161808227896
-30.52,0.9961161808227896
-30.51,0.9961161808227896
-30.5,0.9961161808227896
-30.49,0.9961161808227896
-30.48,0.9961161808227896
-30.47,0.9961161808227896
-30.46,0.9961161808227896
-30.45,0.9961161808227896
-30.44,0.9961161808227896
-30.43,0.9961161808227896
-30.42,0.9961161808227896
-30.41,0.9961161808227896
-30.4,0.9961161808227896
-30.39,0.9961161808227896
-30.38,0.9961161808227896
-30.37,0.9961161808227896
-30.36,0.9961161808227896
-30.35,0.9961161808227896
-30.34,0.9961161808227896
-30.33,0.9961161808227896
-30.32,0.9961161808227896
-30.31,0.9961161808227896
-30.3,0.9961161808227896
-30.29,0.9961161808227896
-30.28,0.9961161808227896
-30.27,0.9961161808227896
-30.26,0.9961161808227896
-30.25,0.9961161808227896
-30.24,0.9961161808227896
-30.23,0.9961161808227896
-30.22,0.9961161808227896
-30.21,0.9961161808227896
-30.2,0.9961161808227896
-30.19,0.9961161808227896
-30.18,0.9961161808227896
-30.17,0.9961161808227896
-30.16,0.9961161808227896
-30.15,0.9961161808227896
-30.14,0.9961161808227896
-30.13,0.9961161808227896
-30.12,0.9961161808227896
-30.11,0.9961161808227896
-30.1,0.9961161808227896
-30.09,0.9961161808227896
-30.08,0.9961161808227896
-30.07,0.9961161808227896
-30.06,0.9961161808227896
-30.05,0.9961161808227896
-30.04,0.9961161808227896
-30.03,0.9961161808227896
-30.02,0.9961161808227896
-30.01,0.9961161808227896
-30.0,0.9961161808227896
-29.99,0.9961161808227896
-29.98,0.9961161808227896
-29.97,0.9961161808227896
-29.96,0.9961161808227896
-29.95,0.9961161808227896
-29.94,0.9961161808227896
-29.93,0.9961161808227896
-29.92,0.9961161808227896
-29.91,0.9961161808227896
-29.9,0.9961161808227896
-29.89,0.9961161808227896
-29.88,0.9961161808227896
-29.87,0.9961161808227896
-29.86,0.9961161808227896
-29.85,0.9961161808227896
-29.84,0.9961161808227896
-29.83,0.9961161808227896
-29.82,0.9961161808227896
-29.81,0.9961161808227896
-29.8,0.9961161808227896
-29.79,0.9961161808227896
-29.78,0.9961161808227896
-29.77,0.9961161808227896
-29.76,0.9961161808227896
-29.75,0.9961161808227896
-29.74,0.9961161808227896
-29.73,0.9961161808227896
-29.72,0.9961161808227896
-29.71,0.9961161808227896
-29.7,0.9961161808227896
-29.69,0.9961161808227896
-29.68,0.9961161808227896
-29.67,0.9961161808227896
-29.66,0.9961161808227896
-29.65,0.9961161808227896
-29.64,0.9961161808227896
-29.63,0.9961161808227896
-29.62,0.9961161808227896
-29.61,0.9961161808227896
-29.6,0.9961161808227896
-29.59,0.9961161808227896
-29.58,0.9961161808227896
-29.57,0.9961161808227896
-29.56,0.9961161808227896
-29.55,0.9961161808227896
-29.54,0.9961161808227896
-29.53,0.9961161808227896
-29.52,0.9961161808227896
-29.51,0.9961161808227896
-29.5,0.9961161808227896
-29.49,0.9961161808227896
-29.48,0.9961161808227896
-29.47,0.9961161808227896
-29.46,0.9961161808227896
-29.45,0.9961161808227896
-29.44,0.9961161808227896
-29.43,0.9961161808227896
-29.42,0.9961161808227896
-29.41,0.9961161808227896
-29.4,0.9961161808227896
-29.39,0.9961161808227896
-29.38,0.9961161808227896
-29.37,0.9961161808227896
-29.36,0.9961161808227896
-29.35,0.9961161808227896
-29.34,0.9961161808227896
-29.33,0.9961161808227896
-29.32,0.9961161808227896
-29.31,0.9961161808227896
-29.3,0.9961161808227896
-29.29,0.9961161808227896
-29.28,0.9961161808227896
-29.27,0.9961161808227896
-29.26,0.9961161808227896
-29.25,0.9961161808227896
-29.24,0.9961161808227896
-29.23,0.9961161808227896
-29.22,0.9961161808227896
-29.21,0.9961161808227896
-29.2,0.9961161808227896
-29.19,0.9961161808227896
-29.18,0.9961161808227896
-29.17,0.9961161808227896
-29.16,0.9961161808227896
-29.15,0.9961161808227896
-29.14,0.9961161808227896
-29.13,0.9961161808227896
-29.12,0.9961161808227896
-29.11,0.9961161808227896
-29.1,0.9961161808227896
-29.09,0.9961161808227896
-29.08,0.9961161808227896
-29.07,0.9961161808227896
-29.06,0.9961161808227896
-29.05,0.9961161808227896
-29.04,0.9961161808227896
-29.03,0.9961161808227896
-29.02,0.9961161808227896
-29.01,0.9961161808227896
-29.0,0.9961161808227896
-28.99,0.9961161808227896
-28.98,0.9961161808227896
-28.97,0.9961161808227896
-28.96,0.9961161808227896
-28.95,0.9961161808227896
-28.94,0.9961161808227896
-28.93,0.9961161808227896
-28.92,0.9961161808227896
-28.91,0.9961161808227896
-28.9,0.9961161808227896
-28.89,0.9961161808227896
-28.88,0.9961161808227896
-28.87,0.9961161808227896
-28.86,0.9961161808227896
-28.85,0.9961161808227896
-28.84,0.9961161808227896
-28.83,0.9961161808227896
-28.82,0.9961161808227896
-28.81,0.9961161808227896
-28.8,0.9961161808227896
-28.79,0.9961161808227896
-28.78,0.9961161808227896
-28.77,0.9961161808227896
-28.76,0.9961161808227896
-28.75,0.9961161808227896
-28.74,0.9961161808227896
-28.73,0.9961161808227896
-28.72,0.9961161808227896
-28.71,0.9961161808227896
-28.7,0.9961161808227896
-28.69,0.9961161808227896
-28.68,0.9961161808227896
-28.67,0.9961161808227896
-28.66,0.9961161808227896
-28.65,0.9961161808227896
-28.64,0.9961161808227896
-28.63,0.9961161808227896
-28.62,0.9961161808227896
-28.61,0.9961161808227896
-28.6,0.9961161808227896
-28.59,0.9961161808227896
-28.58,0.9961161808227896
-28.57,0.9961161808227896
-28.56,0.9961161808227896
-28.55,0.9961161808227896
-28.54,0.9961161808227896
-28.53,0.9961161808227896
-28.52,0.9961161808227896
-28.51,0.9961161808227896
-28.5,0.9961161808227896
-28.49,0.9961161808227896
-28.48,0.9961161808227896
-28.47,0.9961161808227896
-28.46,0.9961161808227896
-28.45,0.9961161808227896
-28.44,0.9961161808227896
-28.43,0.9961161808227896
-28.42,0.9961161808227896
-28.41,0.9961161808227896
-28.4,0.9961161808227896
-28.39,0.9961161808227896
-28.38,0.9961161808227896
-28.37,0.9961161808227896
-28.36,0.9961161808227896
-28.35,0.9961161808227896
-28.34,0.9961161808227896
-28.33,0.9961161808227896
-28.32,0.9961161808227896
-28.31,0.9961161808227896
